설립구분,표준학교코드,학교명,관할조직명,도로명우편번호,도로명주소,도로명상세주소,설립일자,개교기념일,시도교육청코드,적재일시,위도,경도
공립,7130106,서울강동초등학교,서울특별시강동송파교육지원청,5322,서울특별시 강동구 상암로14길 77,(천호동/서울강동초등학교),19760818,19770504,B10,20230326,37.5459232,127.129938
공립,7130105,서울강덕초등학교,서울특별시강동송파교육지원청,134803,서울특별시 강동구 동남로82길 94-54,(고덕동/서울강덕초등학교),19861217,20190902,B10,20230326,37.5588618,127.1608488
공립,7130104,서울가주초등학교,서울특별시강동송파교육지원청,5823,서울특별시 송파구 오금로40길 37,/ 서울가주초등학교 (가락동/ 가주초등학교),19960810,19961108,B10,20230326,37.496625,127.1290503
공립,7130103,서울가원초등학교,서울특별시강동송파교육지원청,5834,서울특별시 송파구 중대로4길 8,(문정동/ 가원초등학교),19881208,19890420,B10,20230326,37.4891195,127.1114055
공립,7130102,서울가락초등학교,서울특별시강동송파교육지원청,5698,서울특별시 송파구 송파대로37길 45,(가락동/ 가락초등학교),19810909,19810909,B10,20230326,37.4999216,127.1077796
공립,7130101,서울가동초등학교,서울특별시강동송파교육지원청,5820,서울특별시 송파구 중대로20길 47,(가락동),19900425,19900425,B10,20230326,37.497139,127.1303675
사립,7121340,우촌초등학교,서울특별시성북강북교육지원청,2831,서울특별시 성북구 성북로4길 52-1,(돈암동/우촌초등학교),19650324,19650415,B10,20230326,37.5956492,127.0117126
사립,7121339,영훈초등학교,서울특별시성북강북교육지원청,1211,서울특별시 강북구 도봉로13가길 19,(미아동/학교법인영훈학원),19650925,19650925,B10,20230326,37.6137546,127.0277791
사립,7121338,성신초등학교,서울특별시성북강북교육지원청,2840,서울특별시 성북구 북악산로 918,(돈암동/성신초등학교),19650308,19650428,B10,20230326,37.5941845,127.0229716
사립,7121337,매원초등학교,서울특별시성북강북교육지원청,2828,서울특별시 성북구 북악산로 870,(돈암동),19631205,19640309,B10,20230326,37.5979487,127.0198639
사립,7121336,대광초등학교,서울특별시성북강북교육지원청,2859,서울특별시 성북구 안암로 5,(보문동7가/대광초등학교),19651201,19660525,B10,20230326,37.5791594,127.0235866
사립,7121335,광운초등학교,서울특별시성북강북교육지원청,2763,서울특별시 성북구 한천로 694,/ 광운초등학교 (장위동/ 광운초등학교),19651025,19651025,B10,20230326,37.61425670000001,127.0589569
공립,7121334,서울화계초등학교,서울특별시성북강북교육지원청,1158,서울특별시 강북구 솔매로50가길 25,(미아동),19670915,19671021,B10,20230326,37.6238714,127.0292178
공립,7121333,서울청덕초등학교,서울특별시성북강북교육지원청,2706,서울특별시 성북구 정릉로9라길 11,(정릉동/서울청덕초등학교),19670910,19671130,B10,20230326,37.611907,127.000529
공립,7121332,서울정수초등학교,서울특별시성북강북교육지원청,2813,서울특별시 성북구 정릉로24길 58,(정릉동/서울정수초등학교),19860406,19860406,B10,20230326,37.6040953,127.007961
공립,7121331,서울정릉초등학교,서울특별시성북강북교육지원청,2701,서울특별시 성북구 솔샘로25가길 8,(정릉동/서울정릉초등학교),19850710,19851025,B10,20230326,37.6193281,127.0054527
공립,7121330,서울정덕초등학교,서울특별시성북강북교육지원청,2826,서울특별시 성북구 아리랑로 63,(동소문동7가/서울정덕초등학교),19461101,19461101,B10,20230326,37.59768280000001,127.0136083
공립,7121329,서울장위초등학교,서울특별시성북강북교육지원청,2769,서울특별시 성북구 장월로8가길 41,(장위동/서울장위초등학교),19461211,19491101,B10,20230326,37.6121311,127.0498869
공립,7121328,서울장월초등학교,서울특별시성북강북교육지원청,2758,서울특별시 성북구 한천로101길 66,(장위동/ 서울장월초등학교),20060719,20061030,B10,20230326,37.6220048,127.0470668
공립,7121327,서울장곡초등학교,서울특별시성북강북교육지원청,2754,서울특별시 성북구 장월로23길 16,(장위동/서울장곡초등학교),19780222,19780321,B10,20230326,37.6166901,127.0481912
공립,7121326,서울일신초등학교,서울특별시성북강북교육지원청,2795,서울특별시 성북구 월곡로 74,(종암동/서울일신초등학교),20000901,20000901,B10,20230326,37.5989164,127.0401417
공립,7121325,서울인수초등학교,서울특별시성북강북교육지원청,1020,서울특별시 강북구 인수봉로 269,(수유동/서울인수초등학교),19820707,19821025,B10,20230326,37.6428269,127.0099832
공립,7121324,서울유현초등학교,서울특별시성북강북교육지원청,1095,서울특별시 강북구 인수봉로37길 24,(수유동/서울유현초등학교),19740605,19740605,B10,20230326,37.6319398,127.011674
공립,7121323,서울월곡초등학교,서울특별시성북강북교육지원청,2747,서울특별시 성북구 장월로3길 42,(장위동/서울월곡초등학교),19710901,19720714,B10,20230326,37.60992390000001,127.046587
공립,7121322,서울우이초등학교,서울특별시성북강북교육지원청,1085,서울특별시 강북구 삼양로99길 36,(수유동/서울우이초등학교),19491002,19491002,B10,20230326,37.6384762,127.01493
공립,7121321,서울오현초등학교,서울특별시성북강북교육지원청,1230,서울특별시 강북구 월계로 221,(번동/오현초등학교),19911002,19911002,B10,20230326,37.6232155,127.0468038
공립,7121320,서울안암초등학교,서울특별시성북강북교육지원청,2850,서울특별시 성북구 고려대로7가길 39,(안암동2가/ 서울안암초등학교),19560324,19600607,B10,20230326,37.5871946,127.0226323
공립,7121319,서울숭인초등학교,서울특별시성북강북교육지원청,2741,서울특별시 성북구 오패산로16길 37,(하월곡동/서울숭인초등학교),19370401,19370401,B10,20230326,37.6088767,127.0374712
공립,7121318,서울숭례초등학교,서울특별시성북강북교육지원청,2811,서울특별시 성북구 종암로5길 14,(종암동/서울숭례초등학교),19451101,19451101,B10,20230326,37.5948961,127.034946
공립,7121317,서울숭덕초등학교,서울특별시성북강북교육지원청,2718,서울특별시 성북구 정릉로 279,(정릉동/서울숭덕초등학교),19450514,19450514,B10,20230326,37.6039236,127.0133439
공립,7121316,서울숭곡초등학교,서울특별시성북강북교육지원청,2736,서울특별시 성북구 종암로40길 30,(하월곡동/서울숭곡초등학교),19720301,19720301,B10,20230326,37.6084791,127.0324504
공립,7121315,서울수유초등학교,서울특별시성북강북교육지원청,1116,서울특별시 강북구 삼양로74길 39,/ 수유초등학교,19670309,19670309,B10,20230326,37.6305928,127.0202757
공립,7121314,서울수송초등학교,서울특별시성북강북교육지원청,1061,서울특별시 강북구 한천로124길 14,(번동),20010901,20010901,B10,20230326,37.6370942,127.0329991
공립,7121313,서울송천초등학교,서울특별시성북강북교육지원청,1208,서울특별시 강북구 삼양로20길 29,(미아동/서울송천초등학교),19661216,19670419,B10,20230326,37.6156559,127.0235919
공립,7121312,서울송중초등학교,서울특별시성북강북교육지원청,1165,서울특별시 강북구 오현로 9,(미아동/송중초등학교),19830701,19831118,B10,20230326,37.6169246,127.0315704
공립,7121311,서울성북초등학교,서울특별시성북강북교육지원청,2837,서울특별시 성북구 성북로 102-10,(성북동/서울성북초등학교),19460901,19420303,B10,20230326,37.5936544,126.9982793
공립,7121310,서울석관초등학교,서울특별시성북강북교육지원청,2783,서울특별시 성북구 돌곶이로22길 21,/ 서울석관초등학교 (석관동/서울석관초등학교),19710525,19711203,B10,20230326,37.6108977,127.0591729
공립,7121309,서울석계초등학교,서울특별시성북강북교육지원청,2780,서울특별시 성북구 한천로58길 273,(석관동),20050301,20050603,B10,20230326,37.608605,127.0697639
공립,7121308,서울삼양초등학교,서울특별시성북강북교육지원청,1181,서울특별시 강북구 삼양로49길 17,(미아동/삼양초등학교),19591110,19591110,B10,20230326,37.6235075,127.016635
공립,7121307,서울삼선초등학교,서울특별시성북강북교육지원청,2863,서울특별시 성북구 보문로29길 106,(삼선동3가/서울삼선초등학교),19490901,19490901,B10,20230326,37.5863104,127.0125541
공립,7121306,서울삼각산초등학교,서울특별시성북강북교육지원청,1198,서울특별시 강북구 삼양로19길 141,(미아동/삼각산초등학교),20011231,20020301,B10,20230326,37.6160105,127.0146386
공립,7121305,서울번동초등학교,서울특별시성북강북교육지원청,1224,서울특별시 강북구 오현로 204,(번동/번동초등학교),19910325,19910605,B10,20230326,37.6289878,127.0407102
공립,7121304,서울미양초등학교,서울특별시성북강북교육지원청,1187,서울특별시 강북구 솔샘로 195,(미아동/미양초등학교),19710105,19711113,B10,20230326,37.6209522,127.0137139
공립,7121303,서울미아초등학교,서울특별시성북강북교육지원청,2724,서울특별시 성북구 삼양로 77,(길음동/ 서울미아초등학교),19620328,19620328,B10,20230326,37.6104613,127.0217263
공립,7121302,서울동신초등학교,서울특별시성북강북교육지원청,2874,서울특별시 성북구 보문사길 50,(보문동3가/서울동신초등학교),19481101,19481101,B10,20230326,37.5826184,127.0169521
공립,7121301,서울돈암초등학교,서울특별시성북강북교육지원청,2830,서울특별시 성북구 동소문로13길 38,(동소문동6가/서울돈암초등학교),19440930,19440930,B10,20230326,37.5933531,127.0129865
공립,7121300,서울길음초등학교,서울특별시성북강북교육지원청,2723,서울특별시 성북구 길음로 142,(길음동/서울길음초등학교),19841205,19841205,B10,20230326,37.6139045,127.0174177
공립,7121299,서울길원초등학교,서울특별시성북강북교육지원청,2715,서울특별시 성북구 길음로15길 55,/ 서울길원초등학교 (길음동),20060105,20060301,B10,20230326,37.6092757,127.0166521
공립,7121298,서울개운초등학교,서울특별시성북강북교육지원청,2806,서울특별시 성북구 정릉로48길 52,(돈암동/서울개운초등학교),20020710,20020710,B10,20230326,37.6018084,127.0277709
공립,7091469,서울자곡초등학교,서울특별시강남서초교육지원청,6373,서울특별시 강남구 자곡로 150,(자곡동),20140901,20141024,B10,20230326,37.47210099999999,127.0996175
공립,7091468,서울율현초등학교,서울특별시강남서초교육지원청,6370,서울특별시 강남구 밤고개로21길 15,/ 서울율현초등학교 (자곡동),20140828,20140828,B10,20230326,37.47451520000001,127.108285
공립,7091460,서울우솔초등학교,서울특별시강남서초교육지원청,6767,서울특별시 서초구 양재대로2길 74,/ 서울우솔초등학교 (우면동),20130301,20130610,B10,20230326,37.4570244,127.0193154
공립,7091458,서울세명초등학교,서울특별시강남서초교육지원청,6375,서울특별시 강남구 자곡로 55,/ 서울세명초등학교 (세곡동),20120830,20121030,B10,20230326,37.4686014,127.0909942
공립,7091419,서울우면초등학교,서울특별시강남서초교육지원청,6765,서울특별시 서초구 태봉로,59,20120301,20120605,B10,20230326,37.4656378,127.0258724
공립,7091418,서울학동초등학교,서울특별시강남서초교육지원청,6100,서울특별시 강남구 선릉로115길 42,/ 서울학동초등학교 (논현동),19790126,19790411,B10,20230326,37.5120662,127.0398114
공립,7091417,서울포이초등학교,서울특별시강남서초교육지원청,6311,서울특별시 강남구 개포로22길 87,/ 서울포이초등학교 (개포동/포이초등학교),19901024,19901024,B10,20230326,37.4755995,127.0523238
공립,7091416,서울청담초등학교,서울특별시강남서초교육지원청,6010,서울특별시 강남구 압구정로71길 9,(청담동/청담초등학교),19800301,19800404,B10,20230326,37.5279801,127.0450373
공립,7091415,서울잠원초등학교,서울특별시강남서초교육지원청,6547,서울특별시 서초구 신반포로16길 15-25,(반포동/ 잠원초등학교),19780830,19781121,B10,20230326,37.5015562,126.9980944
공립,7091414,서울일원초등학교,서울특별시강남서초교육지원청,6345,서울특별시 강남구 영동대로4길 20,(일원동/일원초등학교),19841010,19841010,B10,20230326,37.4895034,127.0763998
공립,7091413,서울이수초등학교,서울특별시강남서초교육지원청,6692,서울특별시 서초구 방배천로4길 23,서울이수초등학교 (방배동/이수초등학교),19770901,19780413,B10,20230326,37.4781376,126.9846188
공립,7091412,서울원촌초등학교,서울특별시강남서초교육지원청,6544,서울특별시 서초구 사평대로45길 26,(반포동/서울원촌초등학교),19790918,19790918,B10,20230326,37.5059612,127.0127995
공립,7091411,서울원명초등학교,서울특별시강남서초교육지원청,6602,서울특별시 서초구 고무래로 90-6,(서초동/원명초등학교),19890704,19900504,B10,20230326,37.5005095,127.0167948
공립,7091410,서울우암초등학교,서울특별시강남서초교육지원청,6762,서울특별시 서초구 바우뫼로7길 38,(우면동/우암초등학교),19940805,19941101,B10,20230326,37.4719495,127.0245003
공립,7091409,서울왕북초등학교,서울특별시강남서초교육지원청,6353,서울특별시 강남구 광평로31길 74,(수서동/왕북초등학교),19631031,19631031,B10,20230326,37.4861747,127.0864664
공립,7091408,서울영희초등학교,서울특별시강남서초교육지원청,6338,서울특별시 강남구 일원로 21,(일원동/영희초등학교),19461001,19461001,B10,20230326,37.4919412,127.0812766
공립,7091407,서울역삼초등학교,서울특별시강남서초교육지원청,6251,서울특별시 강남구 강남대로66길 21,(역삼동/역삼초등학교),19780721,19790927,B10,20230326,37.4928011,127.0327832
공립,7091406,서울언주초등학교,서울특별시강남서초교육지원청,6268,서울특별시 강남구 남부순환로363길 19,(도곡동/언주초등학교),19270916,19271008,B10,20230326,37.4865471,127.0371722
공립,7091405,서울언북초등학교,서울특별시강남서초교육지원청,6066,서울특별시 강남구 삼성로135길 42,(청담동/언북초등학교),19450401,19450401,B10,20230326,37.5199691,127.0456266
공립,7091404,서울언남초등학교,서울특별시강남서초교육지원청,6800,서울특별시 서초구 헌릉로8길 42,(내곡동),19340416,19340416,B10,20230326,37.4539193,127.0615139
공립,7091403,서울양전초등학교,서울특별시강남서초교육지원청,6328,서울특별시 강남구 개포로 513,/ 서울양전초등학교,19881221,19890506,B10,20230326,37.4904255,127.07003
공립,7091402,서울양재초등학교,서울특별시강남서초교육지원청,6755,서울특별시 서초구 바우뫼로18길 14,(양재동/양재초등학교),19830719,19841024,B10,20230326,37.4738537,127.0319617
공립,7091401,서울압구정초등학교,서울특별시강남서초교육지원청,6004,서울특별시 강남구 압구정로39길 29,(압구정동/압구정초등학교),19760820,19770504,B10,20230326,37.5313997,127.0309069
공립,7091400,서울신중초등학교,서울특별시강남서초교육지원청,6712,서울특별시 서초구 남부순환로317길 15,(서초동/서울신중초등학교),19360601,19360601,B10,20230326,37.479992,127.0097706
공립,7091399,서울신동초등학교,서울특별시강남서초교육지원청,6517,서울특별시 서초구 나루터로 15,(잠원동/신동초등학교),19460402,19460402,B10,20230326,37.5169419,127.01187
공립,7091398,서울신구초등학교,서울특별시강남서초교육지원청,6029,서울특별시 강남구 압구정로18길 28,(신사동/신구초등학교),19811103,19811103,B10,20230326,37.5231178,127.0241858
공립,7091397,서울수서초등학교,서울특별시강남서초교육지원청,6348,서울특별시 강남구 광평로51길 46,(수서동/수서초등학교),19920715,19920715,B10,20230326,37.4908423,127.101657
공립,7091396,서울서초초등학교,서울특별시강남서초교육지원청,6613,서울특별시 서초구 서운로 178,(서초동/서초초등학교),19801004,19810506,B10,20230326,37.4992427,127.0241149
공립,7091395,서울서일초등학교,서울특별시강남서초교육지원청,6723,서울특별시 서초구 남부순환로339길 38,(서초동/서일초등학교),19861016,19861016,B10,20230326,37.484788,127.0226053
공립,7091394,서울서이초등학교,서울특별시강남서초교육지원청,6630,서울특별시 서초구 서운로 35,(서초동/서이초등학교),19831203,19840423,B10,20230326,37.4912107,127.0259518
공립,7091393,서울서원초등학교,서울특별시강남서초교육지원청,6598,서울특별시 서초구 고무래로 63,/ 서울서원초등학교 (반포동),19841130,19850422,B10,20230326,37.5026378,127.0151948
공립,7091392,서울서래초등학교,서울특별시강남서초교육지원청,6574,서울특별시 서초구 방배로 260,(방배동/서래초등학교),19830404,19830414,B10,20230326,37.4961027,126.9893974
공립,7091391,서울삼릉초등학교,서울특별시강남서초교육지원청,6097,서울특별시 강남구 봉은사로63길 22,(삼성동/삼릉초등학교),19850429,19850429,B10,20230326,37.512835,127.0470984
공립,7091390,서울봉은초등학교,서울특별시강남서초교육지원청,6078,서울특별시 강남구 학동로 610,(삼성동/봉은초등학교),19820407,19820407,B10,20230326,37.52041,127.0608528
공립,7091389,서울방현초등학교,서울특별시강남서초교육지원청,6700,서울특별시 서초구 효령로4길 58,(방배동/방현초등학교),19900406,19901102,B10,20230326,37.4763368,126.9902243
공립,7091388,서울방일초등학교,서울특별시강남서초교육지원청,6663,서울특별시 서초구 방배로18길 52,(방배동),19840730,19841025,B10,20230326,37.4853305,126.9980435
공립,7091387,서울방배초등학교,서울특별시강남서초교육지원청,6570,서울특별시 서초구 방배중앙로13길 26,(방배동/방배초등학교),19750912,19750912,B10,20230326,37.4871609,126.9874672
공립,7091386,서울반포초등학교,서울특별시강남서초교육지원청,6502,서울특별시 서초구 신반포로 55-4,/ 서울반포초등학교 (반포동/반포초등학교),19740320,19740320,B10,20230326,37.5028212,126.9910879
공립,7091385,서울반원초등학교,서울특별시강남서초교육지원청,6510,서울특별시 서초구 잠원로3길 28,(잠원동/반원초등학교),19810805,19820406,B10,20230326,37.5099506,127.0040474
공립,7091384,서울매헌초등학교,서울특별시강남서초교육지원청,6780,서울특별시 서초구 언남길 8,(양재동/매헌초등학교),20080301,20080424,B10,20230326,37.47113520000001,127.0420729
공립,7091383,서울도성초등학교,서울특별시강남서초교육지원청,6213,서울특별시 강남구 역삼로 313,(역삼동/도성초등학교),19810613,19810930,B10,20230326,37.5009074,127.0491834
공립,7091382,서울도곡초등학교,서울특별시강남서초교육지원청,6205,서울특별시 강남구 선릉로64길 33,(대치동/ 도곡초등학교),19740901,19750312,B10,20230326,37.4990608,127.0546706
공립,7091381,서울대현초등학교,서울특별시강남서초교육지원청,6187,서울특별시 강남구 역삼로98길 16,(대치동/대현초등학교),19841205,19850508,B10,20230326,37.5035728,127.0638597
공립,7091380,서울대치초등학교,서울특별시강남서초교육지원청,6291,서울특별시 강남구 양재천로 363,(대치동/ 대치초등학교),19840509,19840509,B10,20230326,37.4909106,127.0622675
공립,7091379,서울대청초등학교,서울특별시강남서초교육지원청,6341,서울특별시 강남구 양재대로55길 28,/ 서울대청초등학교 (일원동),19930227,19930227,B10,20230326,37.4928354,127.0879259
공립,7091378,서울대진초등학교,서울특별시강남서초교육지원청,6334,서울특별시 강남구 개포로109길 74,/ 서울대진초등학교 (개포동),19920715,19921026,B10,20230326,37.4966858,127.0780444
공립,7091377,서울대왕초등학교,서울특별시강남서초교육지원청,6365,서울특별시 강남구 헌릉로618길 8,(세곡동/대왕초등학교),19321125,19330501,B10,20230326,37.4644284,127.1055381
공립,7091376,서울대모초등학교,서울특별시강남서초교육지원청,6363,서울특별시 강남구 광평로20길 27,/ 대모초등학교 (일원동/대모초등학교),19940805,19941014,B10,20230326,37.4811396,127.0862343
공립,7091375,서울대도초등학교,서울특별시강남서초교육지원청,6277,서울특별시 강남구 선릉로 209,(도곡동/ 서울대도초등학교),19790327,19800327,B10,20230326,37.4926976,127.0535224
공립,7091374,서울대곡초등학교,서울특별시강남서초교육지원청,6288,서울특별시 강남구 남부순환로 3022,/ 서울대곡초등학교 (대치동/대곡초등학교),19810909,19820402,B10,20230326,37.4944062,127.0651765
공립,7091373,서울논현초등학교,서울특별시강남서초교육지원청,6119,서울특별시 강남구 강남대로120길 33,(논현동/논현초등학교),19721123,19721123,B10,20230326,37.5082167,127.0263166
공립,7091372,서울구룡초등학교,서울특별시강남서초교육지원청,6305,서울특별시 강남구 개포로 263,(개포동/구룡초등학교),19831130,19850506,B10,20230326,37.4807968,127.0519292
공립,7091371,서울개포초등학교,서울특별시강남서초교육지원청,6331,서울특별시 강남구 영동대로3길 45,(개포동/개포초등학교),19830510,19830510,B10,20230326,37.50727,127.0639018
공립,7091370,서울개일초등학교,서울특별시강남서초교육지원청,6323,서울특별시 강남구 개포로 401,/ 개일초등학교 (개포동/개일초등학교),19871117,19871117,B10,20230326,37.4859589,127.0580194
공립,7091369,서울개원초등학교,서울특별시강남서초교육지원청,6321,서울특별시 강남구 선릉로 29,(개포동/개원초등학교),19820920,19820920,B10,20230326,37.4813655,127.0590553
사립,7091368,계성초등학교,서울특별시강남서초교육지원청,6504,서울특별시 서초구 신반포로19길 23,/ 계성초등학교 (반포동),18820908,18820908,B10,20230326,37.504628,126.9967453
국립,7091367,서울교육대학교부설초등학교,교육부,6639,서울특별시 서초구 서초중앙로 96,(서초동/서울교대초등학교),19530131,19530522,B10,20230326,37.4901737,127.0162346
사립,7081483,유석초등학교,서울특별시강서양천교육지원청,7576,서울특별시 강서구 화곡로69길 9,(등촌동/유석초등학교),19651203,19660308,B10,20230326,37.5596453,126.853311
공립,7081482,서울신은초등학교,서울특별시강서양천교육지원청,8049,서울특별시 양천구 신정이펜2로 30,(신정동),20110901,20111028,B10,20230326,37.5137225,126.8322559
공립,7081481,서울화일초등학교,서울특별시강서양천교육지원청,7725,서울특별시 강서구 까치산로10길 70,(화곡동/서울화일초등학교),20050105,20050506,B10,20230326,37.5406155,126.8475317
공립,7081480,서울화곡초등학교,서울특별시강서양천교육지원청,7722,서울특별시 강서구 초록마을로 28,화곡동/화곡초등학교,19670331,19670331,B10,20230326,37.5432203,126.8460779
공립,7081479,서울탑산초등학교,서울특별시강서양천교육지원청,7525,서울특별시 강서구 허준로 109,(가양동/탑산초등학교),19930805,19940601,B10,20230326,37.566767,126.8523733
공립,7081478,서울치현초등학교,서울특별시강서양천교육지원청,7514,서울특별시 강서구 방화대로47길 43,서울치현초등학교,19940105,19941019,B10,20230326,37.5756214,126.8145749
공립,7081477,서울지향초등학교,서울특별시강서양천교육지원청,8053,서울특별시 양천구 신정로11길 74,/ 서울지향초등학교 (신정동/지향초등학교),20020901,20021104,B10,20230326,37.5131338,126.8374245
공립,7081476,서울정목초등학교,서울특별시강서양천교육지원청,7961,서울특별시 양천구 목동중앙로3길 30-10,(목동/서울정목초등학교),19810921,19810921,B10,20230326,37.5373164,126.8704925
공립,7081475,서울정곡초등학교,서울특별시강서양천교육지원청,7518,서울특별시 강서구 방화대로50길 22,(방화동/정곡초등학교),19921001,19930923,B10,20230326,37.5766459,126.8189585
공립,7081474,서울장수초등학교,서울특별시강서양천교육지원청,8080,서울특별시 양천구 신정로13가길 30,(신정동),20051229,20060509,B10,20230326,37.512921,126.8452303
공립,7081473,서울은정초등학교,서울특별시강서양천교육지원청,8100,서울특별시 양천구 목동남로 85,서울은정초등학교,19960710,19960710,B10,20230326,37.5112421,126.8673805
공립,7081472,서울월촌초등학교,서울특별시강서양천교육지원청,7980,서울특별시 양천구 목동중앙로 132,(목동/서울월촌초등학교),19851012,19850417,B10,20230326,37.5400198,126.8761842
공립,7081471,서울월정초등학교,서울특별시강서양천교육지원청,7761,서울특별시 강서구 월정로 176,(화곡동/월정초등학교),19811226,19820423,B10,20230326,37.5344275,126.8362849
공립,7081470,서울우장초등학교,서울특별시강서양천교육지원청,7689,서울특별시 강서구 화곡로 263,(화곡동/우장초등학교),19830610,19830610,B10,20230326,37.5489346,126.8462014
공립,7081469,서울영도초등학교,서울특별시강서양천교육지원청,7982,서울특별시 양천구 목동중앙로 70,/ 서울영도초등학교 (목동/서울영도초등학교),19861004,19861127,B10,20230326,37.5357584,126.8715056
공립,7081468,서울염창초등학교,서울특별시강서양천교육지원청,7554,서울특별시 강서구 양천로 646-28,(염창동/ 염창초등학교),19630518,19630701,B10,20230326,37.552971,126.8680404
공립,7081467,서울염동초등학교,서울특별시강서양천교육지원청,7542,서울특별시 강서구 양천로73길 17,(염창동/염동초등학교),19970516,19970516,B10,20230326,37.5522237,126.8722695
공립,7081466,서울염경초등학교,서울특별시강서양천교육지원청,7535,서울특별시 강서구 양천로69길 49,(염창동/서울염경초등학교),20050901,20051026,B10,20230326,37.5548339,126.8712719
공립,7081464,서울양화초등학교,서울특별시강서양천교육지원청,7971,서울특별시 양천구 목동중앙북로16길 57,(목동/서울양화초등학교),19780803,19790404,B10,20230326,37.5436993,126.8746309
공립,7081463,서울양천초등학교,서울특별시강서양천교육지원청,7523,서울특별시 강서구 양천로 329,(가양동/양천초등학교),19000401,19000401,B10,20230326,37.5700268,126.8395942
공립,7081462,서울양원초등학교,서울특별시강서양천교육지원청,7909,서울특별시 양천구 화곡로 16,(신월동/서울양원초등학교),19901201,19910506,B10,20230326,37.5389017,126.8234692
공립,7081461,서울양목초등학교,서울특별시강서양천교육지원청,8021,서울특별시 양천구 목동로11길 30,(신정동/ 서울양목초등학교),19800417,19800417,B10,20230326,37.5236893,126.8612281
공립,7081460,서울양명초등학교,서울특별시강서양천교육지원청,8091,서울특별시 양천구 중앙로 204,(신정동/양명초등학교),19821110,19830511,B10,20230326,37.5156672,126.8562088
공립,7081459,서울양동초등학교,서울특별시강서양천교육지원청,7942,서울특별시 양천구 오목로23길 24,(신정동),19720811,19720811,B10,20230326,37.5260815,126.8512105
공립,7081458,서울양강초등학교,서울특별시강서양천교육지원청,7935,서울특별시 양천구 오목로 101,(신월동/ 서울양강초등학교),19870423,19870423,B10,20230326,37.5238932,126.847479
공립,7081457,서울신정초등학교,서울특별시강서양천교육지원청,7746,서울특별시 강서구 곰달래로31가길 27,(화곡동),19491001,19491001,B10,20230326,37.5327379,126.8525524
공립,7081456,서울신월초등학교,서울특별시강서양천교육지원청,7716,서울특별시 강서구 강서로31길 48,(화곡동/신월초등학교),19750311,19750311,B10,20230326,37.5400157,126.8391213
공립,7081455,서울신원초등학교,서울특별시강서양천교육지원청,7915,서울특별시 양천구 남부순환로58길 32,(신월동/서울신원초등학교),19811012,19811012,B10,20230326,37.5294135,126.8298312
공립,7081454,서울신서초등학교,서울특별시강서양천교육지원청,8089,서울특별시 양천구 목동서로10길 35,(신정동 312-1번지),19871022,19871022,B10,20230326,37.5202506,126.862432
공립,7081453,서울신목초등학교,서울특별시강서양천교육지원청,8017,서울특별시 양천구 신목로5길 11-6,(신정동/서울신목초등학교),19820408,19820408,B10,20230326,37.5169129,126.8728585
공립,7081452,서울신남초등학교,서울특별시강서양천교육지원청,8065,서울특별시 양천구 남부순환로83길,/ 44 (신월동),19831024,19831024,B10,20230326,37.5166394,126.8435894
공립,7081451,서울신기초등학교,서울특별시강서양천교육지원청,8106,서울특별시 양천구 신정로 292,(신정동/서울신기초등학교),20000502,20001002,B10,20230326,37.5111873,126.854175
공립,7081450,서울신곡초등학교,서울특별시강서양천교육지원청,7731,서울특별시 강서구 등촌로13자길 42-14,(화곡동/신곡초등학교),19830617,19841022,B10,20230326,37.5387761,126.8557934
공립,7081449,서울신강초등학교,서울특별시강서양천교육지원청,7931,서울특별시 양천구 중앙로55길 72,/ 서울신강초등학교 (신월동/서울신강초등학교),19831203,19840601,B10,20230326,37.525841,126.8414098
공립,7081448,서울수명초등학교,서울특별시강서양천교육지원청,7643,서울특별시 강서구 수명로1길 84,(내발산동),20080301,20080430,B10,20230326,37.5526316,126.8238979
공립,7081447,서울송화초등학교,서울특별시강서양천교육지원청,7598,서울특별시 강서구 방화대로34길 2,(방화동/송화초등학교),19900120,19900120,B10,20230326,37.570643,126.8207702
공립,7081446,서울송정초등학교,서울특별시강서양천교육지원청,7619,서울특별시 강서구 공항대로3길 18,(공항동),19360906,19360906,B10,20230326,37.5623851,126.8110415
공립,7081445,서울서정초등학교,서울특별시강서양천교육지원청,8002,서울특별시 양천구 목동로8길 19,(목동/서울서정초등학교),19870831,19871017,B10,20230326,37.5240406,126.8673425
공립,7081444,서울삼정초등학교,서울특별시강서양천교육지원청,7508,서울특별시 강서구 금낭화로 222,/ 서울삼정초등학교 (방화동),19940506,19940506,B10,20230326,37.5800782,126.8103478
공립,7081443,서울백석초등학교,서울특별시강서양천교육지원청,7564,서울특별시 강서구 공항대로 491,(등촌동/백석초등학교),19840522,19840522,B10,20230326,37.5532508,126.8620369
공립,7081442,서울방화초등학교,서울특별시강서양천교육지원청,7611,서울특별시 강서구 양천로6길 92,(방화동),19860129,19860506,B10,20230326,37.5686192,126.8056935
공립,7081441,서울발산초등학교,서울특별시강서양천교육지원청,7640,서울특별시 강서구 강서로45길 113,(내발산동/발산초등학교),19791018,19791018,B10,20230326,37.54983319999999,126.8308118
공립,7081440,서울목원초등학교,서울특별시강서양천교육지원청,7978,서울특별시 양천구 목동중앙로 204,(목동/목원초등학교),19950605,19950605,B10,20230326,37.5429221,126.8823145
