좌표정보(X),좌표정보(Y)
206780.5408,457880.4692
205504.0774,457115.9609
205606.641,457092.5217
205270.7199,461175.3772
205442.8597,461297.3397
205276.4643,457964.1261
207074.8817,463222.3454
206034.9418,462034.1627
205394.1121,461283.5115
205320.2848,461419.8818
205953.0437,459822.6089
206508.5725,457512.0407
206670.8165,460805.1521
205382.6283,460994.0518
204962.0527,462608.5381
206486.4468,458171.6034
201921.5883,459568.5343
205991.3896,461986.8987
205726.8807,458988.1637
205745.4322,461486.4484
206459.9136,461503.6214
205328.6114,457783.476
206194.6259,459143.0779
205712.6204,461556.7926
205295.8062,457906.6934
205423.5216,460626.1188
205716.0377,461584.7797
205336.6826,463596.499
205673.5937,461470.9679
206794.8357,461057.7324
205601.926,459732.1286
205164.0545,461393.7487
206208.309,461979.0051
205118.8144,457618.3408
205491.4681,461586.7717
205660.9866,462645.2855
206304.0701,458076.1111
204692.5626,463774.9098
205687.1477,457053.2125
206714.0143,456973.112
205249.7945,457918.6686
206319.9536,458034.4102
205316.2963,458732.9588
204423.6193,463602.7319
206585.486,458587.6792
205987.4129,458326.2078
206098.8849,461734.0674
204895.0292,457432.5977
205601.066,459233.6756
206685.7408,458010.8152
205391.3766,460951.3953
206581.4845,457666.0926
206686.3324,461010.4538
206649.1052,457790.7605
205455.4369,461592.3488
206487.1361,460693.0594
205530.7276,461528
206588.2956,458234.9664
206797.1513,458441.088
205448.1246,461626.6732
207557.4224,457764.278
205039.2221,462624.3071
206118.6009,459264.9615
205720.3879,461507.1535
206350.4934,459768.6817
205112.777,462825.6258
205645.892,459609.0125
204962.0527,462608.5381
206083.1006,461759.634
204804.6526,463393.8828
205457.2623,461407.049
205096.3006,458933.738
206652.7236,457865.5125
206740.0362,460958.1644
207851.82,457950.87
206492.5158,460050.3899
205101.0549,457234.2848
205439.3207,461335.3566
204543.6665,464064.0578
206740.0362,460958.1644
205388.2731,461843.1347
205598.1513,461472.6729
205232.3659,457883.2734
208284.9389,455563.2523
205497.5369,461490.5166
206670.8165,460805.1521
206170.1311,461720.2703
206453.454,457938.1494
206487.1361,460693.0594
206493.9091,462059.6957
205229.5591,457905.2604
207110.7758,463057.3443
205625.3546,461463.5246
205628.1768,461832.4837
206160.2851,461641.1902
206447.263,462468.5675
205805.6216,460041.3395
205304.1481,457908.2619
206264.863,462161.0828
205920.8711,459040.42
205705.3369,458028.9775
205759.8657,456998.152
205585.5956,456954.1474
205093.4279,457568.6411
206272.297,462279.5029
205441.6141,461852.2185
206395.7172,459238.1351
206844.8531,457922.4465
206245.7449,462133.6928
205307.793,458913.3194
206183.928,462020.5651
207831.4493,457991.1523
205462.3991,461302.8817
205662.3765,457014.5899
206820.508,457836.8974
206612.9332,462008.5358
206606.1375,458244.4577
205307.793,458913.3194
206449.9177,459262.8769
205556.8456,461527.8983
205337.119,460895.3197
206511.7474,461969.5186
204566.5686,462730.0123
206367.3747,461535.726
204680.3082,464346.6637
206722.5372,460773.3206
205767.8621,461566.4817
210473.8976,443684.6231
206492.5158,460050.3899
205847.1795,462512.8557
206865.2825,463111.2337
204837.1303,463857.0447
205601.926,459732.1286
205546.3464,461493.5768
206270.8231,462123.7923
205988.6608,461724.5086
205606.641,457092.5217
205973.5948,461968.9649
206494.0376,462014.308
205733.7316,461592.9977
204962.0527,462608.5381
206356.0525,462123.0083
206651.6998,461582.8037
206599.0846,458686.5592
205201.5196,457845.1272
206430.1832,457736.2204
206161.2944,461711.4758
206428.3387,458029.1727
206367.3747,461535.726
204892.4188,463717.8377
206154.7897,461704.6373
205316.2963,458732.9588
205112.777,462825.6258
204879.8876,463678.7275
189797.3971,445024.8716
206977.271,450414.6374
207209.8451,463308.1276
206825.7417,457547.5118
206471.3773,458170.5437
207311.1758,457610.712
205099.9873,457582.4522
205418.2741,461589.2259
205513.4712,461580.7587
204712.7789,464922.2131
206203.4215,462228.1238
205767.8621,461566.4817
204968.0762,458688.5868
206947.4518,458029.3859
205588.636,459964.0997
206611.446,461842.6702
206562.9256,462135.5452
206024.243,461841.0794
206104.4535,461655.465
206964.9678,457935.9498
206713.7642,458417.1801
206569.2763,459314.6064
204892.955,463860.9035
206358.4367,457987.2768
206847.536,457589.1854
206443.3323,461934.8673
205214.813,461232.8439
206476.9177,462010.6188
206880.8872,463134.2854
204871.8296,463858.7085
205455.4369,461592.3488
206797.1513,458441.088
207022.6998,463042.652
204839.9779,463796.3812
205641.2039,461704.3403
205633.5739,461545.3159
205286.0919,457599.3725
206597.3409,458294.6188
204979.6635,463199.3567
205985.9533,459730.4378
205442.8597,461297.3397
205868.9729,461730.3647
206108.9747,461950.5042
205478.9255,461477.6748
191875.6964,438795.9912
205039.3017,462143.7518
205005.1078,462756.3327
205365.4688,457542.2755
206443.2192,457216.6373
205316.9088,461524.7236
205423.3191,461291.7967
206437.431,461922.0007
205099.9873,457582.4522
192810.6975,457482.4979
206195.7243,458335.7653
205843.037,462476.5088
205619.3989,461478.5595
205270.7199,461175.3772
206658.8141,457822.1006
206974.3392,457996.4789
206784.9425,457850.3115
206703.6397,458531.7139
206586.4401,457460.1398
206532.7277,459657.7172
206114.2942,461695.1659
206659.1034,457922.8225
204670.5737,462933.3164
206953.2752,457765.9586
205691.8633,461525.0519
197354.8822,452896.2602
205332.8456,460914.8576
206084.1265,462098.1953
206948.0109,458283.8941
205026.9824,458761.3943
207096.4433,460838.9663
205185.4582,460489.0999
205844.373,462489.5479
206233.7869,462009.4742
205171.0962,445006.4287
206902.4718,462839.8219
206172.2332,461867.2267
207111.9455,463089.7847
206794.6059,460976.2652
207374.4799,448998.9709
206670.5734,458273.9247
205994.8118,459502.6453
205036.7653,458534.5589
204876.8155,464005.2136
206286.287,458075.16
206489.4649,461955.3554
206122.448,462130.5251
205031.3183,458965.9489
205195.597,457758.1572
205365.7431,461068.9085
206538.4401,458253.3099
204748.585,463837.0842
205656.4018,461513.8562
205410.6018,461653.1496
202038.4709,460270.2145
204941.0442,458555.6495
205423.3191,461291.7967
204543.6665,464064.0578
205498.2902,461448.2614
205437.9961,460765.486
199797.4366,451742.2097
205067.401,461191.6501
205016.5151,461383.6004
205714.529,461530.0755
206313.7666,459325.8059
204855.6576,462605.7472
206638.4646,457456.9951
205618.7641,461506.8731
206202.8532,458984.511
206796.6602,460946.3423
205043.3756,461213.5926
206005.2254,461900.9591
204768.2884,463627.6788
205015.8895,461323.9207
206411.0676,461830.2025
204670.5737,462933.3164
205172.1045,458438.1043
205789.7184,459389.6944
204943.2659,463288.0083
204589.8308,458420.6806
205588.636,459964.0997
205391.4139,460703.5366
206209.7793,461871.1065
206078.194,460122.9184
205332.3367,457838.0889
206130.286,461679.3909
206492.5158,460050.3899
206202.8532,458984.511
204748.2954,463801.6197
205010.8334,462726.4586
205848.617,462524.4346
206568.2352,458225.27
206538.4401,458253.3099
205590.5702,457032.6147
205805.6216,460041.3395
205130.4818,461384.5486
206870.4421,458416.8149
205129.1207,457638.7275
205709.3641,461086.3545
205107.9283,457608.3643
205193.5894,461372.5102
205324.2064,457656.9067
205513.3458,456967.3013
205211.9637,461437.854
204657.9002,463610.0862
206577.339,462555.4624
205439.3207,461335.3566
204773.8829,458469.8813
206473.6727,459272.6683
206440.6854,457982.2733
205439.3207,461335.3566
206218.7312,459309.4442
193093.1329,449966.4662
205448.728,461438.5153
204602.3658,463780.3594
205409.3466,461637.6299
205390.2853,461626.2449
207223.3188,460899.9087
206949.9781,461064.5301
205627.9663,461449.9999
205776.7557,462369.2633
205642.7804,457040.3084
206471.6807,461964.1398
205043.3756,461213.5926
205004.6735,457420.5632
205656.4742,461546.7897
204814.1667,463160.2875
205678.6106,461576.883
206532.7956,461796.6279
205489.7619,461349.7597
206518.43,458242.875
205129.1207,457638.7275
206858.12,460662.415
206770.7925,462702.6214
204994.1902,458557.5965
205069.2378,458569.3981
206999.2274,458147.0349
206713.7642,458417.1801
205164.0545,461393.7487
206422.71,457351.95
206242.299,462876.1571
206794.7136,462685.1751
206695.872,458513.0625
206521.4283,457782.3844
205759.4454,462201.8937
206246.1061,459671.8243
203148.0901,446757.3716
205426.0931,460800.0735
204674.3989,463940.9767
204892.4188,463717.8377
206707.6099,461041.9991
205511.8506,461643.1998
206213.6926,462038.7649
206538.4401,458253.3099
207030.3924,457820.2157
207026.651,463091.1593
205575.7901,457134.7297
206684.8655,461786.9366
207219.8914,460627.3908
206532.7956,461796.6279
207008.3787,463015.6901
206985.7721,458308.4486
206773.6242,457574.9591
205390.2853,461626.2449
206132.9098,458436.6553
206021.7921,461716.779
204909.4643,463186.2717
205279.425,463561.2466
205876.2673,461867.4833
205430.3568,461479.6133
205591.9389,457148.9755
206713.7642,458417.1801
207084.291,463046.6778
206354.474,458097.8928
206483.0775,462035.918
205423.3191,461291.7967
206418.2678,458066.1943
205060.885,461336.51
206753.3218,457391.3108
206833.4406,462880.3353
206097.0753,461842.9844
205053.3028,462521.779
206323,462365.5832
207043.2853,463078.4123
206637.8929,460946.5185
206242.299,462876.1571
204943.2659,463288.0083
206226.7237,461973.3924
206065.0803,461537.3316
205488.9165,460701.0276
205088.3722,457555.7728
204922.61,464356.5272
205849.4258,462538.0342
207664.3176,458032.2564
204873.5802,463798.52
205431.054,461648.7151
206354.474,458097.8928
206505.3355,462297.4305
206449.5317,462001.0667
205530.7276,461528
205984.1521,457275.7993
205344.6643,459333.8794
206532.7956,461796.6279
205631.6666,461511.5995
206718.22,462621.9968
207007.414,457808.5391
205005.1078,462756.3327
205270.7199,461175.3772
205498.2902,461448.2614
205122.2324,461207.0012
205769.7261,462310.0087
205758.5914,461535.0791
206612.0746,458284.4767
205083.9895,461342.9809
206740.0362,460958.1644
205418.4149,461827.3206
206219.3357,461925.5886
206222.0827,458423.4402
205675.3798,461461.4132
206185.2187,461867.3002
205624.8993,457110.0147
206783.1223,457468.8357
204846.0172,462293.1409
205127.8028,461355.2404
206819.1725,457391.5765
205536.3816,457026.3033
205111.675,461350.729
206077.811,462052.3081
205557.3536,461583.4007
206549.0292,458200.0618
206252.5065,461442.592
206571.645,458270.63
205776.7557,462369.2633
206542.2356,462032.4187
206056.7291,461987.0963
206290.232,457970.277
206490.2474,460830.6154
206233.7869,462009.4742
206581.5689,457478.257
205430.3568,461479.6133
207094.8026,463046.8423
205122.2324,461207.0012
206948.0109,458283.8941
206510.701,462000.9562
205590.5702,457032.6147
205558.2959,457288.9236
205601.926,459732.1286
206020.8912,460461.895
204772.3674,464080.5939
205039.2221,462624.3071
205631.6666,461511.5995
206960.5465,458166.2406
206713.7642,458417.1801
206719.7393,458506.9527
206618.9598,457980.2983
206457.827,462016.1082
205496.6316,461435.9125
206401.782,458210.0019
207090.8005,460588.2204
206587.6809,461825.3991
206453.4781,461957.8275
206808.9431,463033.5118
205849.7597,461688.2636
206974.3392,457996.4789
204871.2248,463953.6609
206413.9404,458520.047
206949.9781,461064.5301
204952.7608,462686.4175
205313.2564,462092.6121
204872.4987,458540.4463
205759.8657,456998.152
206420.5014,461190.229
206017.0029,461862.8017
204783.3033,463669.641
206406.4831,459684.7002
206268.6652,462218.9042
206636.1084,460903.983
210273.7422,448412.2677
205033.8458,458783.3733
204772.3674,464080.5939
206081.5543,461791.9336
206072.43,461733.7164
205251.8263,457889.1379
207794.259,458075.1908
204864.8205,463778.6708
205601.926,459732.1286
205439.3207,461335.3566
205526.1596,461490.5253
205015.8895,461323.9207
206825.2811,457897.9465
206733.6402,460895.2627
205315.2013,457924.0798
205026.873,460599.6094
206452.8182,457630.2321
205630.7043,457146.5274
205557.2683,461502.1319
205166.975,462519.38
205680.7539,456996.0482
205705.3369,458028.9775
206324.6487,458140.9713
207041.9035,457884.865
206078.194,460122.9184
205805.6216,460041.3395
208239.3936,458238.9106
205481.9393,461308.4228
206409.0795,458129.2489
206078.194,460122.9184
205275.8569,457895.8691
205656.4742,461546.7897
206799.5083,458342.1702
205617.8468,457041.3499
205141.9721,461212.5308
204909.3966,458628.5796
206083.1006,461759.634
206104.4535,461655.465
204930.6188,463164.5984
205039.3017,462143.7518
205432.1203,461688.0424
205691.8633,461525.0519
204962.0527,462608.5381
207280.9371,463220.7026
205085.6566,461196.7616
204891.2885,458656.1074
206341.384,457650.3948
206904.9853,457752.2137
205074.4526,461368.8785
206558.8033,458263.929
205805.6216,460041.3395
205208.053,457781.5704
205612.8822,461530.5178
207043.0605,460475.9762
205030.4239,463638.5718
205111.675,461350.729
206350.8073,457850.5249
205845.3122,457018.944
204550.6571,463468.5661
205130.4818,461384.5486
205185.5194,461399.6286
206535.2791,457655.632
206604.6722,461912.0816
205316.2963,458732.9588
205435.2515,461736.2872
206242.0357,462082.4193
205631.8385,457081.8375
205262.8281,457894.6147
205637.1271,457061.2097
206350.4934,459768.6817
206233.7869,462009.4742
207602.3533,458379.7729
205103.9344,461201.8778
204768.2884,463627.6788
206426.2348,462015.5603
206695.872,458513.0625
206826.4535,457382.8505
206286.287,458075.16
206740.0362,460958.1644
206401.782,458210.0019
205214.813,461232.8439
206068.7229,459149.3553
205515.4963,460224.3198
205445.8439,459604.3115
204674.9447,463776.5948
205903.3186,457661.6697
205088.6421,461372.8509
205115.5754,461380.3873
204711.7021,463961.8621
205588.636,459964.0997
206577.1575,461988.9635
205758.5914,461535.0791
206575.0782,457524.1921
205839.7134,462554.0613
205324.5066,457891.6493
206095.7928,459616.0254
205264.1621,457876.2757
205461.0758,461670.7561
205341.385,460838.3691
206737.4386,462632.7639
206090.9803,462091.0875
205656.4018,461513.8562
205634.6674,457071.3652
206797.1513,458441.088
206671.4387,458506.8964
206733.6402,460895.2627
206754.7482,459458.0449
206016.8035,461834.1896
206539.8128,457721.2454
205644.745,460919.6976
205556.7172,457045.5623
205640.8387,461816.7827
204944.5434,463692.1028
206713.7642,458417.1801
207008.654,463189.654
205415.5424,461328.5963
206597.6458,458224.7233
207254.0609,460670.4728
205994.8118,459502.6453
206382.3746,457506.9498
205707.2811,462498.1741
204736.9432,463928.1073
204620.8633,464959.0585
205391.0704,458333.9892
205931.0533,459884.1972
206934.6233,458191.7396
204930.6188,463164.5984
206363.3281,462249.0476
206685.3152,458563.1015
206650.9724,458598.9114
206682.0364,458102.761
206820.8015,458351.7549
206914.4456,457826.7089
206532.7956,461796.6279
204939.0544,463711.9495
207047.957,458187.2459
206398.7044,461941.9941
206373.082,459235.8163
206382.8945,461241.7223
206783.4888,458331.8493
204918.2989,463631.7659
205050.0298,463569.9199
205601.1178,457109.445
205707.2811,462498.1741
205844.373,462489.5479
205489.7619,461349.7597
206992.6982,458038.7242
206147.3492,462118.4179
204915.2879,463710.871
205359.5456,461892.9348
206670.0165,458031.4135
206797.1513,458441.088
205588.636,459964.0997
206114.655,458448.4787
206043.7868,458453.0861
205644.7251,457028.4435
206516.0877,461936.463
206033.0233,461935.3392
205157.9475,461423.0451
206285.3461,458440.801
204750.2582,463824.9024
205297.6592,461519.7602
206453.9802,462462.1173
205838.4841,462455.3391
206367.3747,461535.726
207164.2014,458290.1383
206457.95,458162.48
205320.2848,461419.8818
205590.7354,457132.0411
205280.6207,461113.539
206787.7851,461559.7434
206453.9802,462462.1173
205391.0704,458333.9892
205631.8269,461482.7948
206479.9036,462022.5003
205952.8366,461763.2984
205384.5065,461823.6452
204968.0762,458688.5868
205391.0704,458333.9892
207164.2014,458290.1383
204919.8544,463819.1479
206975.3219,457476.9661
205856.0498,461788.1942
206020.8912,460461.895
205391.0704,458333.9892
205320.2848,461419.8818
205226.5145,457813.773
205320.2848,461419.8818
204922.61,464356.5272
204721.1685,462733.4572
206562.9256,462135.5452
205601.926,459732.1286
205391.0704,458333.9892
205127.8028,461355.2404
205391.0704,458333.9892
205391.0704,458333.9892
205994.8118,459502.6453
206407.2035,457897.0822
205903.3186,457661.6697
206796.6602,460946.3423
205391.0704,458333.9892
206204.4451,460466.4407
205320.2848,461419.8818
206500.9491,461630.7666
205592.6342,461852.4422
205537.5083,457071.6
205017.1298,458991.2889
206884.2635,461679.8744
206086.2787,461899.5057
205421.1488,460856.2642
206338.9272,459231.5754
206295.3417,459210.5311
205115.5754,461380.3873
205536.3816,457026.3033
205654.9663,461481.2558
204872.4987,458540.4463
205559.6694,461592.3835
205394.1121,461283.5115
205400.8707,460681.6791
207133.0939,463217.032
206430.0019,458141.2048
205920.8711,459040.42
204773.8829,458469.8813
205667.5727,461661.8764
205442.8597,461297.3397
206371.839,458381.4859
205758.5914,461535.0791
206453.9802,462462.1173
205341.385,460838.3691
205618.7641,461506.8731
206549.0292,458200.0618
206254.0531,462106.969
207105.2416,460826.4768
204772.5006,464208.3054
206415.7561,457862.9699
206254.0531,462106.969
206787.4488,457765.5482
205767.8621,461566.4817
206109.5129,459615.2433
206562.9256,462135.5452
205553.4288,457102.3238
206659.4577,458205.9257
206948.0109,458283.8941
205741.1201,462000.1224
206825.2811,457897.9465
207131.6697,463132.9787
206453.9802,462462.1173
206707.6099,461041.9991
205588.636,459964.0997
206803.4258,457478.0138
206219.4487,458128.7967
204982.6678,463884.8953
206378.2994,462289.376
205431.054,461648.7151
206825.2811,457897.9465
206856.8472,462761.6882
206009.0558,462006.096
205244.448,461272.8531
205947.0041,461864.3509
206133.8828,461505.0439
207038.0652,457717.7268
206656.6962,457840.246
206081.5543,461791.9336
205219.7432,457891.6298
205673.5937,461470.9679
205515.4963,460224.3198
205941.846,461973.2879
206919.0896,457850.2433
205276.4643,457964.1261
206174.8371,461825.5025
207176.8871,460962.5614
204360.4138,458825.0467
205496.6316,461435.9125
205546.9384,457340.7982
206934.6233,458191.7396
206767.7528,457505.5507
205085.6566,461196.7616
206367.4151,458065.7351
206466.5884,461952.2929
205695.2007,457182.8605
207163.0827,461030.1385
206270.2712,460965.5122
205095.6699,461310.7507
205920.8711,459040.42
206959.4932,457749.0708
206202.8532,458984.511
205978.1858,462367.0068
204569.7338,457776.1071
204922.61,464356.5272
205624.8993,457110.0147
206480.0409,461982.3013
206752.4573,457842.8307
206643.1696,458571.9219
205391.0704,458333.9892
205320.2848,461419.8818
205391.0704,458333.9892
205391.0704,458333.9892
205530.7276,461528
205315.2013,457924.0798
206145.7949,461467.9362
206772.8094,457850.3311
204837.1303,463857.0447
204846.0172,462293.1409
205067.8789,458623.2203
205675.3798,461461.4132
206568.2352,458225.27
205460.7386,457153.1512
206246.1061,459671.8243
206474.6561,457641.3425
206703.6397,458531.7139
206826.4535,457382.8505
205927.6955,461919.6679
206961.3902,462732.1847
205432.2271,462411.6656
205435.2515,461736.2872
207190.7878,460853.0302
206635.0736,458040.3836
206839.0338,457619.706
206640.39,458017.9379
205435.2515,461736.2872
206726.3569,460848.7318
205737.9226,461540.9403
207059.9624,457591.7376
204932.8232,463747.8772
207577.5158,457741.4652
205185.4582,460489.0999
206503.2226,458183.2278
205316.2963,458732.9588
205185.4582,460489.0999
204943.2659,463288.0083
206394.941,457745.7438
206168.2219,462241.8889
205673.5937,461470.9679
206216.9742,461665.8258
205430.3568,461479.6133
204467.5656,463611.2265
205448.1246,461626.6732
206752.8886,458321.0969
206707.6099,461041.9991
206487.1361,460693.0594
206128.5482,459652.2963
205511.8506,461643.1998
204711.7021,463961.8621
205414.409,461675.1584
206656.3565,457852.418
205588.636,459964.0997
206757.8934,462595.4501
206752.8886,458321.0969
206755.1933,457570.1001
205666.7428,456996.9265
206826.2181,462649.4618
206098.3407,462059.3996
205297.6592,461519.7602
206132.3701,461701.1902
204983.3741,458895.912
206216.9742,461665.8258
205831.0149,461825.2906
206078.8771,462078.877
205287.6835,457833.6677
205978.1858,462367.0068
206755.1933,457570.1001
206496.1078,458155.3032
205815.0438,462045.0518
206948.0109,458283.8941
205679.4228,461545.5867
206656.6962,457840.246
205588.636,459964.0997
206866.3331,463125.7984
205110.0166,458522.0433
205432.2271,462411.6656
206494.0376,462014.308
206109.5059,459209.6213
207001.9243,457994.4597
206886.136,458329.5848
205020.5088,457435.4681
205597.84,461385.2089
206902.148,458037.532
207186.0722,461026.3368
206109.5059,459209.6213
206174.5051,461779.6428
206659.5626,457357.2192
206483.0775,462035.918
206287.6424,458218.0692
205391.4139,460703.5366
205740.1472,457052.2415
206778.8889,458153.6698
206114.2942,461695.1659
205796.4458,461750.6951
206719.4157,457883.772
206462.4023,459266.9005
206886.136,458329.5848
205733.0716,461788.2832
205026.9824,458761.3943
206105.2869,461703.9749
205431.054,461648.7151
204944.5434,463692.1028
206831.5835,457417.0813
206246.1061,459671.8243
205601.066,459233.6756
205026.9824,458761.3943
204624.1889,463478.0014
205276.4643,457964.1261
205185.4582,460489.0999
205320.2848,461419.8818
206141.6923,458411.0908
205575.7367,461696.6591
204842.0194,463773.937
205430.3568,461479.6133
207234.2329,457668.1332
205931.0533,459884.1972
206475.3991,461628.1388
206515.498,457293.9647
207226.6294,460863.4937
206643.1696,458571.9219
205430.3568,461479.6133
206594.2463,457680.0313
204842.0194,463773.937
205601.926,459732.1286
206597.3409,458294.6188
206263.33,458358.905
207179.643,460991.058
206122.6329,462098.1263
207019.9894,463037.5252
206020.3347,461815.5716
206428.8618,461978.182
207749.3076,457640.8402
205171.8193,461220.8871
205095.6699,461310.7507
206270.2712,460965.5122
206158.2024,462253.0145
206307.0936,459096.4315
206870.4421,458416.8149
205332.8456,460914.8576
206378.2994,462289.376
205741.1201,462000.1224
207105.2416,460826.4768
206775.1197,457930.6966
206177.5941,461196.0171
205420.7457,461559.2909
205954.3723,461857.102
205221.8759,463587.0867
206891.5636,458259.114
206315.8361,457308.9883
206539.8128,457721.2454
205764.0174,460516.3918
206606.3804,461941.7905
206614.3272,457756.5657
205039.2221,462624.3071
206449.9177,459262.8769
205566.9714,457259.9008
205202.6769,457732.7566
206172.2332,461867.2267
205950.1961,461913.3382
206236.7834,458046.4217
206056.8893,461784.3005
205027.0596,459010.2229
206462.0187,457492.5111
206027.5861,461808.3985
204772.3674,464080.5939
204525.6764,463622.6162
205695.2007,457182.8605
205336.4886,457663.8883
206033.0233,461935.3392
205601.926,459732.1286
206333.6077,462423.6351
205524.7365,456925.0939
205620.2345,461561.1022
206342.0119,461845.2697
205931.0533,459884.1972
206635.0736,458040.3836
206442.8375,462038.096
204525.6764,463622.6162
204559.8742,463689.9264
204839.4116,463977.1242
205324.3163,460953.876
206685.7408,458010.8152
206744.9011,458357.2464
205991.3896,461986.8987
206683.3591,458244.968
205920.8711,459040.42
206643.1696,458571.9219
206089.754,462228.7968
206557.8933,458577.6773
206702.5131,458494.4061
206017.4951,462338.5167
206489.583,461924.6216
205365.4688,457542.2755
205320.2848,461419.8818
206041.0002,462002.7093
204736.9432,463928.1073
206020.8912,460461.895
201631.7322,460366.7583
205597.84,461385.2089
206454.7957,459723.3105
206370.9695,462256.0014
206134.9524,459614.72
205320.2848,461419.8818
205320.2848,461419.8818
206953.2752,457765.9586
206659.5626,457357.2192
206151.0819,461502.3958
204325.9896,458245.315
206109.5129,459615.2433
205656.4742,461546.7897
205099.9873,457582.4522
205934.0626,462489.7135
206560.3362,457872.4907
205441.6141,461852.2185
206000.2269,461711.1972
205432.2271,462411.6656
206487.1361,460693.0594
205631.8269,461482.7948
205420.7457,461559.2909
206787.4488,457765.5482
205007.448,458809.3299
206726.3569,460848.7318
205931.0533,459884.1972
205987.6458,461847.9213
206206.1692,462201.4574
205185.4582,460489.0999
205320.2848,461419.8818
205320.2848,461419.8818
206964.9678,457935.9498
204878.0497,463667.3574
206908.1339,463138.0362
206659.5626,457357.2192
205994.8118,459502.6453
205823.5072,461918.6121
207110.7758,463057.3443
204662.7597,463648.4533
205118.8144,457618.3408
203264.6823,446584.008
206891.5636,458259.114
205426.0931,460800.0735
206041.0002,462002.7093
205953.0437,459822.6089
206477.7618,457270.3987
205497.5369,461490.5166
205171.3464,462120.5082
206175.0944,461391.8247
206942.8498,458333.7398
206924.5796,458009.4299
204901.4358,463231.5777
206576.3355,457497.7032
205994.8118,459502.6453
207105.2416,460826.4768
205705.3369,458028.9775
206430.2694,458203.6416
206131.0823,459912.2001
207794.259,458075.1908
207746.1512,457922.1209
205953.0437,459822.6089
206392.3427,457594.918
205771.1406,462321.7133
206777.8824,461042.6371
206413.9404,458520.047
205716.0377,461584.7797
204957.5624,462039.1075
205726.8807,458988.1637
206356.0525,462123.0083
207192.8731,458452.734
205255.0384,461244.5753
205501.56,461417.0043
206685.7408,458010.8152
205857.0648,461950.062
205320.2848,461419.8818
206466.5884,461952.2929
207192.8731,458452.734
206797.5412,460995.1837
205645.892,459609.0125
205320.2848,461419.8818
205977.8323,461928.2919
204871.2248,463953.6609
205842.611,461322.2536
207083.1092,457849.8609
205390.2853,461626.2449
205015.9877,457415.4635
206402.6653,459266.5704
206174.5051,461779.6428
206962.0824,457908.1038
206296.8237,462163.2663
205435.2515,461736.2872
205382.052,461558.8326
206618.4437,458656.0844
204835.3475,463675.6769
205478.9255,461477.6748
205412.2869,461663.8698
205843.037,462476.5088
206769.7212,458418.9485
204975.9327,457474.5351
206275.7437,462134.0698
205998.5627,461813.1095
205010.8334,462726.4586
206591.8332,462185.4428
205741.1201,462000.1224
206841.6659,463163.2113
205726.8807,458988.1637
206702.0245,458230.6379
205984.1521,457275.7993
206591.8332,462185.4428
206750.4514,457401.9798
206450.1284,461916.376
204830.9676,463176.4373
206831.5835,457417.0813
205674.2043,457029.0115
206150.6561,461903.0352
205455.4369,461592.3488
204489.9982,458912.0831
206885.5044,458020.905
204983.3741,458895.912
207794.259,458075.1908
205775.349,462357.1727
205394.1121,461283.5115
206512.255,457306.26
205276.4643,457964.1261
206201.681,461313.287
204953.4109,458559.7441
206794.8357,461057.7324
207039.6786,457862.4816
205956.8758,461920.4816
206418.2678,458066.1943
205053.3028,462521.779
205207.0829,457661.3648
205695.2007,457182.8605
206776.1871,457919.3235
206759.7548,458049.1285
206356.0525,462123.0083
206059.2742,458660.0296
204650.4376,464174.1584
205328.6114,457783.476
206058.0729,461678.3793
205062.8012,459068.9178
206263.33,458358.905
205642.6327,461455.4769
207794.259,458075.1908
206140.8894,461770.3375
206822.499,462909.7159
205393.6561,461571.6884
204879.8876,463678.7275
205265.6836,457715.9466
205439.3207,461335.3566
204481.2487,459249.5181
206516.6855,461980.807
206670.8165,460805.1521
197287.4157,452294.3609
206821.9379,457529.578
205759.4454,462201.8937
205026.8949,463597.3472
206167.978,459260.658
205601.926,459732.1286
205435.2515,461736.2872
205221.8759,463587.0867
205393.6561,461571.6884
206844.8531,457922.4465
206593.9241,457642.182
206356.0525,462123.0083
205557.0134,461441.688
205757.9206,461596.1448
205592.357,461506.9159
206433.4976,458515.9828
205868.9057,462492.4119
206331.9396,457697.2457
206406.4831,459684.7002
206740.0362,460958.1644
205039.3017,462143.7518
207064.2492,463163.2554
205601.926,459732.1286
206867.2861,458211.3952
205015.9877,457415.4635
206986.0581,457868.6087
205503.7223,461314.5765
206389.2126,462294.356
204931.5363,459001.8166
206740.0362,460958.1644
206009.536,461729.8751
206880.1193,458189.2305
,
206440.0487,462010.7235
206093.968,461641.6799
207165.0464,463165.2635
205759.8657,456998.152
205393.2504,461665.6299
205745.5668,462070.7819
205198.4987,457486.2065
205316.2963,458732.9588
200394.226,444207.6945
206763.6822,461022.9202
205753.4325,461751.059
205110.0166,458522.0433
204882.8267,463770.6877
204850.0949,463907.9383
206012.462,461893.8948
205931.0533,459884.1972
205621.7058,461735.5577
206415.5451,461546.0323
206793.655,460899.8372
206312.7569,462222.4119
205556.7172,457045.5623
205273.3024,461515.158
205516.8762,457119.8387
206490.2474,460830.6154
205039.2221,462624.3071
206156.7331,459169.4649
204481.2487,459249.5181
206424.4638,459762.8923
205652.1896,461608.0381
205707.2811,462498.1741
205601.066,459233.6756
206045.905,461861.6513
206336.8094,462363.6413
205707.2811,462498.1741
204670.5737,462933.3164
204962.0527,462608.5381
206325.399,458093.7874
